Filename,Index,X Min [m],X Max [m],Contour Length [nm],Bending Length [pm],Stretch Modulus,Residual RMS [pN],Breaking Force [pN],Critical Loading Rate [N/s]
force-save-2023.03.06-15.11.03.674.jpk-force,1.0,7.6e-07,8.7e-07,969.9999999999999,1700.0,,6.8,52.0,1.4e-09
force-save-2023.03.06-15.19.39.499.jpk-force,0.0,5.2e-08,1.7e-06,2099.9999999999995,489.99999999999994,,6.7,62.00000000000001,4.1e-10
force-save-2023.03.06-15.20.00.088.jpk-force,0.0,1.5e-07,1.5e-06,1699.9999999999998,1600.0,,6.7,67.0,1.1e-09
force-save-2023.03.06-15.23.53.973.jpk-force,1.0,9.1e-07,1e-06,1699.9999999999998,51.0,,6.7,170.0,6.9e-10
force-save-2023.03.06-15.15.25.014.jpk-force,0.0,2e-08,1.9e-07,369.99999999999994,170.0,,6.7,31.000000000000004,4.8e-10
force-save-2023.03.06-14.50.49.387.jpk-force,1.0,1.1e-06,1.4e-06,2099.9999999999995,83.0,,6.7,140.0,5.5e-10
force-save-2023.03.06-15.40.07.726.jpk-force,0.0,2.3e-07,2.1e-06,2699.9999999999995,570.0,,6.7,36.0,1.5e-10
force-save-2023.03.06-15.40.42.243.jpk-force,0.0,6.1e-08,6.1e-07,689.9999999999999,1800.0,,6.7,42.0,1.4e-09
force-save-2023.03.06-15.40.18.058.jpk-force,0.0,3e-08,2.9e-07,469.99999999999994,300.0,,6.7,27.0,3.8e-10
force-save-2023.03.06-14.53.31.286.jpk-force,0.0,4.9e-08,4.8e-07,999.9999999999999,45.0,,6.7,100.0,5.7e-10
force-save-2023.03.06-15.18.16.947.jpk-force,2.0,5.2e-07,8.4e-07,1100.0,350.0,,6.7,50.0,4.5e-10
force-save-2023.03.06-15.20.48.204.jpk-force,2.0,2.8e-07,9.2e-07,999.9999999999999,1600.0,,6.7,68.0,1.8e-09
force-save-2023.03.06-15.34.19.597.jpk-force,0.0,1.4e-08,1.4e-07,369.99999999999994,76.0,,6.6000000000000005,41.0,6.3e-10
force-save-2023.03.06-15.03.15.993.jpk-force,0.0,2.6e-07,2.5e-06,3300.0,1700.0,,6.6000000000000005,12.0,4.3e-11
force-save-2023.03.06-14.56.09.502.jpk-force,0.0,8e-11,2.4e-07,489.9999999999999,70.0,,6.6000000000000005,68.0,7.6e-10
force-save-2023.03.06-15.02.27.689.jpk-force,0.0,2.6e-08,2.6e-07,469.99999999999994,130.0,,6.6000000000000005,49.0,6.3e-10
force-save-2023.03.06-15.08.01.598.jpk-force,1.0,1.9e-07,3e-07,439.99999999999994,170.0,,6.6000000000000005,69.0,1.2e-09
force-save-2023.03.06-15.16.02.998.jpk-force,1.0,2.4e-07,4.3e-07,660.0,160.0,,6.6000000000000005,62.00000000000001,6.8e-10
force-save-2023.03.06-15.15.45.680.jpk-force,1.0,2.8e-07,2e-06,2200.0,1400.0,,6.6000000000000005,54.0,5.7e-10
force-save-2023.03.06-15.20.27.628.jpk-force,1.0,5.7e-07,1.7e-06,2200.0,560.0,,6.5,42.0,2.3e-10
force-save-2023.03.06-14.50.11.334.jpk-force,7.0,1.7e-06,1.8e-06,2299.9999999999995,92.0,,6.5,260.0,1.4e-09
force-save-2023.03.06-15.15.38.807.jpk-force,3.0,1e-06,1.9e-06,2399.9999999999995,680.0,,6.5,31.000000000000004,1.4e-10
